"CHNL_ID"|"CHNL_NM"|"CHNL_VAL"|"PARENT_ID"|"PARENT_NM"|"PARENT_FULL_ADDR"|"CHILD_ID"|"CHILD_NM"|"CHILD_FULL_ADDR"|"PFZ_MKT_NM"|"O_CHNL_NM_SLS"|"O_CHNL_VAL_SLS"|"O_PARENT_SLS"|"O_CHILD_SLS"|"O_CHNL_NM_GRWTH"|"O_CHNL_VAL_GRWTH"|"O_PARENT_GRWTH"|"O_CHILD_GRWTH"|"O_CHNL_NM_MKT_SHR"|"O_CHNL_VAL_MKT_SHR"|"O_PARENT_MKT_SHR"|"O_CHILD_MKT_SHR"|"O_CHNL_NM_NEW_PTNT"|"O_CHNL_VAL_NEW_PTNT"|"O_PARENT_NEW_PTNT"|"O_CHILD_NEW_PTNT"|"O_CHNL_NM_TOTAL_PTNT"|"O_CHNL_VAL_TOTAL_PTNT"|"O_PARENT_TOTAL_PTNT"|"O_CHILD_TOTAL_PTNT"|"O_CHNL_NM_NUM_HCP_TCL"|"O_CHNL_VAL_NUM_HCP_TCL"|"O_PARENT_NUM_HCP_TCL"|"O_CHILD_NUM_HCP_TCL"|"O_CHNL_NM_REACH"|"O_CHNL_VAL_REACH"|"O_PARENT_REACH"|"O_CHILD_REACH"|"O_CHNL_NM_FREQ"|"O_CHNL_VAL_FREQ"|"O_PARENT_FREQ"|"O_CHILD_FREQ"|"O_CHNL_NM_PENETRATION"|"O_CHNL_VAL_PENETRATION"|"O_PARENT_PENETRATION"|"O_CHILD_PENETRATION"|"CHNL_NM_RNK"|"CHNL_VAL_RNK"|"PARENT_RNK"|"CHILD_RNK"|"O_STD_CHNL_NM_SLS"|"O_STD_CHNL_VAL_SLS"|"O_STD_PARENT_SLS"|"O_STD_CHILD_SLS"
"Type"|"USON"|"USON"|"INS00485221"|"Illinois Cancer Specialists"|"1100 E WOODFIELD RD STE 435, SCHAUMBURG, IL 60173"|"INS00365830"|"Illinois Cancer Specialists"|"8915 W GOLF RD, NILES, IL 60714"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 216,454.77"|"$ 216,454.77"|"30%"|"30%"|"521%"|"521%"|"7%"|"7%"|"8%"|"25%"|"44"|"44"|"0"|"0"|"503"|"503"|"21"|"21"|"578"|"578"|"15"|"0"|"74%"|"74%"|"93%"|"-"|"3.91"|"3.91"|"4.57"|"-"|"13%"|"13%"|"0%"|"-"|"9"|"9"|"5"|"1"|"11"|"11"|"10"|"100"
"Type"|"USON"|"USON"|"INS00485221"|"Illinois Cancer Specialists"|"1100 E WOODFIELD RD STE 435, SCHAUMBURG, IL 60173"|"INS00052400"|"Illinois Cancer Specialists"|"880 W CENTRAL RD STE 8200, ARLINGTON HEIGHTS, IL 60005"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 216,454.77"|"$ 0.00"|"30%"|"30%"|"521%"|"-"|"7%"|"7%"|"8%"|"0%"|"44"|"44"|"0"|"0"|"503"|"503"|"21"|"0"|"578"|"578"|"15"|"4"|"74%"|"74%"|"93%"|"100%"|"3.91"|"3.91"|"4.57"|"4.00"|"13%"|"13%"|"0%"|"0%"|"9"|"9"|"5"|"2"|"11"|"11"|"10"|"0"
"Type"|"USON"|"USON"|"INS00485221"|"Illinois Cancer Specialists"|"1100 E WOODFIELD RD STE 435, SCHAUMBURG, IL 60173"|"INS00671135"|"Illinois Cancer Specialists"|"396 REMINGTON BLVD STE 141, BOLINGBROOK, IL 60440"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 216,454.77"|"$ 0.00"|"30%"|"30%"|"521%"|"-"|"7%"|"7%"|"8%"|"0%"|"44"|"44"|"0"|"0"|"503"|"503"|"21"|"0"|"578"|"578"|"15"|"4"|"74%"|"74%"|"93%"|"100%"|"3.91"|"3.91"|"4.57"|"7.00"|"13%"|"13%"|"0%"|"0%"|"9"|"9"|"5"|"2"|"11"|"11"|"10"|"0"
"Type"|"USON"|"USON"|"INS00485221"|"Illinois Cancer Specialists"|"1100 E WOODFIELD RD STE 435, SCHAUMBURG, IL 60173"|"INS00469500"|"Fox Valley Hematology"|"4305 W MEDICAL CENTER DR STE 1, MCHENRY, IL 60050"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 216,454.77"|"$ 0.00"|"30%"|"30%"|"521%"|"-"|"7%"|"7%"|"8%"|"0%"|"44"|"44"|"0"|"0"|"503"|"503"|"21"|"0"|"578"|"578"|"15"|"1"|"74%"|"74%"|"93%"|"100%"|"3.91"|"3.91"|"4.57"|"8.00"|"13%"|"13%"|"0%"|"0%"|"9"|"9"|"5"|"2"|"11"|"11"|"10"|"0"
"Type"|"USON"|"USON"|"INS00485221"|"Illinois Cancer Specialists"|"1100 E WOODFIELD RD STE 435, SCHAUMBURG, IL 60173"|"INS00512681"|"Fox Valley Hematology Illinois Cancer Specialists"|"1710 N RANDALL RD STE 300, ELGIN, IL 60123"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 216,454.77"|"$ 0.00"|"30%"|"30%"|"521%"|"-"|"7%"|"7%"|"8%"|"0%"|"44"|"44"|"0"|"0"|"503"|"503"|"21"|"0"|"578"|"578"|"15"|"5"|"74%"|"74%"|"93%"|"80%"|"3.91"|"3.91"|"4.57"|"1.25"|"13%"|"13%"|"0%"|"0%"|"9"|"9"|"5"|"2"|"11"|"11"|"10"|"0"
"Type"|"USON"|"USON"|"INS00485221"|"Illinois Cancer Specialists"|"1100 E WOODFIELD RD STE 435, SCHAUMBURG, IL 60173"|"INS00671133"|"Illinois Cancer Specialists"|"908 N ELM ST STE 210, HINSDALE, IL 60521"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 216,454.77"|"$ 0.00"|"30%"|"30%"|"521%"|"-"|"7%"|"7%"|"8%"|"-"|"44"|"44"|"0"|"0"|"503"|"503"|"21"|"0"|"578"|"578"|"15"|"1"|"74%"|"74%"|"93%"|"100%"|"3.91"|"3.91"|"4.57"|"7.00"|"13%"|"13%"|"0%"|"0%"|"9"|"9"|"5"|"2"|"11"|"11"|"10"|"0"
"Type"|"USON"|"USON"|"INS00026825"|"Charleston Cancer Center"|"2910 TRICOM ST, CHARLESTON, SC 29406"|"INS00026825"|"Charleston Cancer Center"|"2910 TRICOM ST, CHARLESTON, SC 29406"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 210,332.55"|"$ 210,332.55"|"30%"|"30%"|"-"|"-"|"7%"|"7%"|"23%"|"23%"|"44"|"44"|"2"|"2"|"503"|"503"|"18"|"18"|"578"|"578"|"4"|"4"|"74%"|"74%"|"100%"|"100%"|"3.91"|"3.91"|"4.00"|"4.00"|"13%"|"13%"|"50%"|"50%"|"9"|"9"|"6"|"1"|"11"|"11"|"9"|"0"
"Type"|"USON"|"USON"|"INS00118549"|"Springfield Clinic"|"1025 S 6TH ST, SPRINGFIELD, IL 62703"|"INS00488466"|"Springfield Clinic 1st 900 Building"|"900 N 1ST ST, SPRINGFIELD, IL 62702"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 173,739.48"|"$ 173,739.48"|"30%"|"30%"|"121%"|"121%"|"7%"|"7%"|"11%"|"11%"|"44"|"44"|"2"|"2"|"503"|"503"|"16"|"16"|"578"|"578"|"12"|"11"|"74%"|"74%"|"42%"|"45%"|"3.91"|"3.91"|"2.60"|"2.60"|"13%"|"13%"|"25%"|"27%"|"9"|"9"|"7"|"1"|"11"|"11"|"7"|"100"
"Type"|"USON"|"USON"|"INS00118549"|"Springfield Clinic"|"1025 S 6TH ST, SPRINGFIELD, IL 62703"|"INS00623824"|"Springfield Clinic Koke Mill"|"901 S KOKE MILL RD, SPRINGFIELD, IL 62711"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 173,739.48"|"$ 0.00"|"30%"|"30%"|"121%"|"-"|"7%"|"7%"|"11%"|"-"|"44"|"44"|"2"|"0"|"503"|"503"|"16"|"0"|"578"|"578"|"12"|"1"|"74%"|"74%"|"42%"|"0%"|"3.91"|"3.91"|"2.60"|"-"|"13%"|"13%"|"25%"|"0%"|"9"|"9"|"7"|"2"|"11"|"11"|"7"|"0"
"Type"|"USON"|"USON"|"INS00485210"|"Virginia Oncology Associates"|"5900 LAKE WRIGHT DR, NORFOLK, VA 23502"|"INS00116728"|"Virginia Oncology Associates Lake Wright"|"5900 LAKE WRIGHT DR, NORFOLK, VA 23502"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 150,133.95"|"$ 117,597.18"|"30%"|"30%"|"332%"|"-"|"7%"|"7%"|"6%"|"10%"|"44"|"44"|"5"|"2"|"503"|"503"|"13"|"10"|"578"|"578"|"35"|"10"|"74%"|"74%"|"77%"|"80%"|"3.91"|"3.91"|"4.37"|"3.50"|"13%"|"13%"|"17%"|"30%"|"9"|"9"|"8"|"1"|"11"|"11"|"6"|"100"
"Type"|"USON"|"USON"|"INS00485210"|"Virginia Oncology Associates"|"5900 LAKE WRIGHT DR, NORFOLK, VA 23502"|"INS00762694"|"Virginia Oncology Associates"|"3000 COLISEUM DR STE 104, HAMPTON, VA 23666"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 150,133.95"|"$ 18,914.22"|"30%"|"30%"|"332%"|"19%"|"7%"|"7%"|"6%"|"11%"|"44"|"44"|"5"|"2"|"503"|"503"|"13"|"2"|"578"|"578"|"35"|"6"|"74%"|"74%"|"77%"|"83%"|"3.91"|"3.91"|"4.37"|"4.20"|"13%"|"13%"|"17%"|"33%"|"9"|"9"|"8"|"2"|"11"|"11"|"6"|"16"
"Type"|"USON"|"USON"|"INS00485210"|"Virginia Oncology Associates"|"5900 LAKE WRIGHT DR, NORFOLK, VA 23502"|"INS00567713"|"Lake Wright Radiation Oncology Center"|"5900 LAKE WRIGHT DR STE B, NORFOLK, VA 23502"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 150,133.95"|"$ 13,622.55"|"30%"|"30%"|"332%"|"-"|"7%"|"7%"|"6%"|"6%"|"44"|"44"|"5"|"1"|"503"|"503"|"13"|"1"|"578"|"578"|"35"|"3"|"74%"|"74%"|"77%"|"67%"|"3.91"|"3.91"|"4.37"|"8.50"|"13%"|"13%"|"17%"|"33%"|"9"|"9"|"8"|"3"|"11"|"11"|"6"|"12"
"Type"|"USON"|"USON"|"INS00485210"|"Virginia Oncology Associates"|"5900 LAKE WRIGHT DR, NORFOLK, VA 23502"|"INS00116731"|"Virginia Oncology Associates Virginia Beach"|"1950 GLENN MITCHELL DR STE 102, VIRGINIA BEACH, VA 23456"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 150,133.95"|"$ 0.00"|"30%"|"30%"|"332%"|"-"|"7%"|"7%"|"6%"|"-"|"44"|"44"|"5"|"0"|"503"|"503"|"13"|"0"|"578"|"578"|"35"|"3"|"74%"|"74%"|"77%"|"0%"|"3.91"|"3.91"|"4.37"|"-"|"13%"|"13%"|"17%"|"0%"|"9"|"9"|"8"|"4"|"11"|"11"|"6"|"0"
"Type"|"USON"|"USON"|"INS00485210"|"Virginia Oncology Associates"|"5900 LAKE WRIGHT DR, NORFOLK, VA 23502"|"INS00116730"|"Virginia Oncology Associates"|"5838 HARBOUR VIEW BLVD STE 105, SUFFOLK, VA 23435"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 150,133.95"|"$ 0.00"|"30%"|"30%"|"332%"|"-"|"7%"|"7%"|"6%"|"0%"|"44"|"44"|"5"|"0"|"503"|"503"|"13"|"0"|"578"|"578"|"35"|"2"|"74%"|"74%"|"77%"|"50%"|"3.91"|"3.91"|"4.37"|"6.00"|"13%"|"13%"|"17%"|"0%"|"9"|"9"|"8"|"4"|"11"|"11"|"6"|"0"
"Type"|"USON"|"USON"|"INS00485210"|"Virginia Oncology Associates"|"5900 LAKE WRIGHT DR, NORFOLK, VA 23502"|"INS00122757"|"Virginia Oncology Associates Obici"|"2790 GODWIN BLVD STE 101, SUFFOLK, VA 23434"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 150,133.95"|"$ 0.00"|"30%"|"30%"|"332%"|"-"|"7%"|"7%"|"6%"|"0%"|"44"|"44"|"5"|"0"|"503"|"503"|"13"|"0"|"578"|"578"|"35"|"2"|"74%"|"74%"|"77%"|"100%"|"3.91"|"3.91"|"4.37"|"8.50"|"13%"|"13%"|"17%"|"0%"|"9"|"9"|"8"|"4"|"11"|"11"|"6"|"0"
"Type"|"USON"|"USON"|"INS00485210"|"Virginia Oncology Associates"|"5900 LAKE WRIGHT DR, NORFOLK, VA 23502"|"INS00277497"|"Virginia Oncology Associates Newport News"|"1051 LOFTIS BLVD STE 100, NEWPORT NEWS, VA 23606"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 150,133.95"|"$ 0.00"|"30%"|"30%"|"332%"|"-"|"7%"|"7%"|"6%"|"0%"|"44"|"44"|"5"|"0"|"503"|"503"|"13"|"0"|"578"|"578"|"35"|"5"|"74%"|"74%"|"77%"|"100%"|"3.91"|"3.91"|"4.37"|"3.00"|"13%"|"13%"|"17%"|"0%"|"9"|"9"|"8"|"4"|"11"|"11"|"6"|"0"
"Type"|"USON"|"USON"|"INS00485210"|"Virginia Oncology Associates"|"5900 LAKE WRIGHT DR, NORFOLK, VA 23502"|"INS00051163"|"Virginia Oncology Associates Williamsburg"|"500 SENTARA CIR STE 203, WILLIAMSBURG, VA 23188"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 150,133.95"|"$ 0.00"|"30%"|"30%"|"332%"|"-"|"7%"|"7%"|"6%"|"0%"|"44"|"44"|"5"|"0"|"503"|"503"|"13"|"0"|"578"|"578"|"35"|"2"|"74%"|"74%"|"77%"|"100%"|"3.91"|"3.91"|"4.37"|"2.00"|"13%"|"13%"|"17%"|"0%"|"9"|"9"|"8"|"4"|"11"|"11"|"6"|"0"
"Type"|"USON"|"USON"|"INS00485210"|"Virginia Oncology Associates"|"5900 LAKE WRIGHT DR, NORFOLK, VA 23502"|"INS00116723"|"Virginia Oncology Associates"|"725 VOLVO PKWY STE 200, CHESAPEAKE, VA 23320"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 150,133.95"|"$ 0.00"|"30%"|"30%"|"332%"|"-100%"|"7%"|"7%"|"6%"|"0%"|"44"|"44"|"5"|"0"|"503"|"503"|"13"|"0"|"578"|"578"|"35"|"1"|"74%"|"74%"|"77%"|"100%"|"3.91"|"3.91"|"4.37"|"9.00"|"13%"|"13%"|"17%"|"0%"|"9"|"9"|"8"|"4"|"11"|"11"|"6"|"0"
"Type"|"USON"|"USON"|"INS00485210"|"Virginia Oncology Associates"|"5900 LAKE WRIGHT DR, NORFOLK, VA 23502"|"INS00116724"|"Virginia Oncology Associates Elizabeth City"|"1503 N ROAD ST STE B, ELIZABETH CITY, NC 27909"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 150,133.95"|"$ 0.00"|"30%"|"30%"|"332%"|"-"|"7%"|"7%"|"6%"|"-"|"44"|"44"|"5"|"0"|"503"|"503"|"13"|"0"|"578"|"578"|"35"|"1"|"74%"|"74%"|"77%"|"100%"|"3.91"|"3.91"|"4.37"|"1.00"|"13%"|"13%"|"17%"|"0%"|"9"|"9"|"8"|"4"|"11"|"11"|"6"|"0"
"Type"|"USON"|"USON"|"INS00485234"|"Virginia Cancer Specialists"|"3040 WILLIAMS DR STE 100, FAIRFAX, VA 22031"|"INS00023177"|"Virginia Cancer Specialists Alexandria Office"|"4660 KENMORE AVE STE 1018, ALEXANDRIA, VA 22304"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 148,207.74"|"$ 141,981.69"|"30%"|"30%"|"18%"|"43%"|"7%"|"7%"|"5%"|"27%"|"44"|"44"|"1"|"1"|"503"|"503"|"13"|"12"|"578"|"578"|"22"|"4"|"74%"|"74%"|"91%"|"75%"|"3.91"|"3.91"|"5.25"|"8.00"|"13%"|"13%"|"9%"|"25%"|"9"|"9"|"9"|"1"|"11"|"11"|"6"|"100"
"Type"|"USON"|"USON"|"INS00485234"|"Virginia Cancer Specialists"|"3040 WILLIAMS DR STE 100, FAIRFAX, VA 22031"|"INS00469345"|"Virginia Cancer Specialists"|"1635 N GEORGE MASON DR STE 170, ARLINGTON, VA 22205"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 148,207.74"|"$ 6,226.05"|"30%"|"30%"|"18%"|"-"|"7%"|"7%"|"5%"|"1%"|"44"|"44"|"1"|"0"|"503"|"503"|"13"|"1"|"578"|"578"|"22"|"5"|"74%"|"74%"|"91%"|"100%"|"3.91"|"3.91"|"5.25"|"5.00"|"13%"|"13%"|"9%"|"20%"|"9"|"9"|"9"|"2"|"11"|"11"|"6"|"4"
"Type"|"USON"|"USON"|"INS00485234"|"Virginia Cancer Specialists"|"3040 WILLIAMS DR STE 100, FAIRFAX, VA 22031"|"INS00530848"|"Virginia Cancer Specialists"|"7901 LAKE MANASSAS DR, GAINESVILLE, VA 20155"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 148,207.74"|"$ 0.00"|"30%"|"30%"|"18%"|"-100%"|"7%"|"7%"|"5%"|"0%"|"44"|"44"|"1"|"0"|"503"|"503"|"13"|"0"|"578"|"578"|"22"|"2"|"74%"|"74%"|"91%"|"100%"|"3.91"|"3.91"|"5.25"|"1.00"|"13%"|"13%"|"9%"|"0%"|"9"|"9"|"9"|"3"|"11"|"11"|"6"|"0"
"Type"|"USON"|"USON"|"INS00485234"|"Virginia Cancer Specialists"|"3040 WILLIAMS DR STE 100, FAIRFAX, VA 22031"|"INS00026697"|"Virginia Cancer Specialists"|"2280 OPITZ BLVD STE 300, WOODBRIDGE, VA 22191"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 148,207.74"|"$ 0.00"|"30%"|"30%"|"18%"|"-"|"7%"|"7%"|"5%"|"-"|"44"|"44"|"1"|"0"|"503"|"503"|"13"|"0"|"578"|"578"|"22"|"1"|"74%"|"74%"|"91%"|"0%"|"3.91"|"3.91"|"5.25"|"-"|"13%"|"13%"|"9%"|"0%"|"9"|"9"|"9"|"3"|"11"|"11"|"6"|"0"
"Type"|"USON"|"USON"|"INS00485234"|"Virginia Cancer Specialists"|"3040 WILLIAMS DR STE 100, FAIRFAX, VA 22031"|"INS00117074"|"Virginia Cancer Specialists"|"44035 RIVERSIDE PKWY STE 300, LANSDOWNE, VA 20176"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 148,207.74"|"$ 0.00"|"30%"|"30%"|"18%"|"-"|"7%"|"7%"|"5%"|"-"|"44"|"44"|"1"|"0"|"503"|"503"|"13"|"0"|"578"|"578"|"22"|"2"|"74%"|"74%"|"91%"|"100%"|"3.91"|"3.91"|"5.25"|"3.00"|"13%"|"13%"|"9%"|"0%"|"9"|"9"|"9"|"3"|"11"|"11"|"6"|"0"
"Type"|"USON"|"USON"|"INS00485234"|"Virginia Cancer Specialists"|"3040 WILLIAMS DR STE 100, FAIRFAX, VA 22031"|"INS00052366"|"Virginia Cancer Specialists"|"8503 ARLINGTON BLVD STE 400, FAIRFAX, VA 22031"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 148,207.74"|"$ 0.00"|"30%"|"30%"|"18%"|"-"|"7%"|"7%"|"5%"|"0%"|"44"|"44"|"1"|"0"|"503"|"503"|"13"|"0"|"578"|"578"|"22"|"8"|"74%"|"74%"|"91%"|"100%"|"3.91"|"3.91"|"5.25"|"6.00"|"13%"|"13%"|"9%"|"0%"|"9"|"9"|"9"|"3"|"11"|"11"|"6"|"0"
"Type"|"USON"|"USON"|"INS00084380"|"HCA HealthONE, LLC"|"4900 S MONACO ST STE 380, DENVER, CO 80237"|"INS00604873"|"Colorado Blood Cancer Institute"|"1721 E 19TH AVE STE 200, DENVER, CO 80218"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 144,551.83"|"$ 144,551.83"|"30%"|"30%"|"-10%"|"-10%"|"7%"|"7%"|"5%"|"5%"|"44"|"44"|"3"|"3"|"503"|"503"|"13"|"13"|"578"|"578"|"11"|"11"|"74%"|"74%"|"73%"|"73%"|"3.91"|"3.91"|"5.38"|"5.38"|"13%"|"13%"|"18%"|"18%"|"9"|"9"|"10"|"1"|"11"|"11"|"6"|"0"
"Type"|"USON"|"USON"|"INS00402875"|"Medical Oncology Hematology Consultants"|"4701 OGLETOWN STANTON RD STE 3400, NEWARK, DE 19713"|"INS00402875"|"Medical Oncology Hematology Consultants"|"4701 OGLETOWN STANTON RD STE 3400, NEWARK, DE 19713"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 142,211.73"|"$ 142,211.73"|"30%"|"30%"|"9%"|"9%"|"7%"|"7%"|"22%"|"22%"|"44"|"44"|"0"|"0"|"503"|"503"|"15"|"15"|"578"|"578"|"3"|"3"|"74%"|"74%"|"67%"|"67%"|"3.91"|"3.91"|"3.00"|"3.00"|"13%"|"13%"|"67%"|"67%"|"9"|"9"|"11"|"1"|"11"|"11"|"6"|"0"
"Type"|"USON"|"USON"|"INS00131430"|"Raleigh Regional Cancer Center"|"275 DRY HILL RD, BECKLEY, WV 25801"|"INS00131430"|"Raleigh Regional Cancer Center"|"275 DRY HILL RD, BECKLEY, WV 25801"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 130,538.73"|"$ 130,538.73"|"30%"|"30%"|"-33%"|"-33%"|"7%"|"7%"|"18%"|"18%"|"44"|"44"|"0"|"0"|"503"|"503"|"12"|"12"|"578"|"578"|"2"|"2"|"74%"|"74%"|"100%"|"100%"|"3.91"|"3.91"|"4.00"|"4.00"|"13%"|"13%"|"50%"|"50%"|"9"|"9"|"12"|"1"|"11"|"11"|"5"|"0"
"Type"|"USON"|"USON"|"INS00593873"|"Summit Cancer Center"|"6001 N MAYFAIR ST, SPOKANE, WA 99208"|"INS00485266"|"Summit Cancer Center"|"143 GARDEN HOMES DR, COLVILLE, WA 99114"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 121,121.94"|"$ 121,121.94"|"30%"|"30%"|"-"|"-"|"7%"|"7%"|"15%"|"21%"|"44"|"44"|"2"|"2"|"503"|"503"|"11"|"11"|"578"|"578"|"3"|"2"|"74%"|"74%"|"67%"|"100%"|"3.91"|"3.91"|"5.50"|"5.50"|"13%"|"13%"|"33%"|"50%"|"9"|"9"|"13"|"1"|"11"|"11"|"5"|"100"
"Type"|"USON"|"USON"|"INS00593873"|"Summit Cancer Center"|"6001 N MAYFAIR ST, SPOKANE, WA 99208"|"INS00534180"|"Summit Cancer Center"|"6001 N MAYFAIR ST, SPOKANE, WA 99208"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 121,121.94"|"$ 0.00"|"30%"|"30%"|"-"|"-"|"7%"|"7%"|"15%"|"0%"|"44"|"44"|"2"|"0"|"503"|"503"|"11"|"0"|"578"|"578"|"3"|"1"|"74%"|"74%"|"67%"|"0%"|"3.91"|"3.91"|"5.50"|"-"|"13%"|"13%"|"33%"|"0%"|"9"|"9"|"13"|"2"|"11"|"11"|"5"|"0"
"Type"|"USON"|"USON"|"INS00485258"|"Missouri Cancer Associates"|"1705 E BROADWAY STE 100, COLUMBIA, MO 65201"|"INS00117220"|"Missouri Cancer Associates Columbia Medical Oncology"|"1705 E BROADWAY STE 100, COLUMBIA, MO 65201"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 118,005.90"|"$ 85,311.78"|"30%"|"30%"|"-60%"|"-69%"|"7%"|"7%"|"12%"|"9%"|"44"|"44"|"0"|"0"|"503"|"503"|"11"|"8"|"578"|"578"|"3"|"2"|"74%"|"74%"|"100%"|"100%"|"3.91"|"3.91"|"4.33"|"4.50"|"13%"|"13%"|"67%"|"50%"|"9"|"9"|"14"|"1"|"11"|"11"|"4"|"100"
"Type"|"USON"|"USON"|"INS00485258"|"Missouri Cancer Associates"|"1705 E BROADWAY STE 100, COLUMBIA, MO 65201"|"INS00110831"|"Missouri Cancer Associates George Rea Cancer Treatment Center"|"603 W PIERCE ST, KIRKSVILLE, MO 63501"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 118,005.90"|"$ 32,694.12"|"30%"|"30%"|"-60%"|"64%"|"7%"|"7%"|"12%"|"100%"|"44"|"44"|"0"|"0"|"503"|"503"|"11"|"3"|"578"|"578"|"3"|"1"|"74%"|"74%"|"100%"|"100%"|"3.91"|"3.91"|"4.33"|"4.00"|"13%"|"13%"|"67%"|"100%"|"9"|"9"|"14"|"2"|"11"|"11"|"4"|"0"
"Type"|"USON"|"USON"|"INS00485242"|"Florida Cancer Affiliates"|"7324 LITTLE RD, NEW PORT RICHEY, FL 34654"|"INS00761458"|"Florida Cancer Affiliates New Port Richey"|"3611 LITTLE RD, TRINITY, FL 34655"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 92,923.05"|"$ 92,923.05"|"30%"|"30%"|"833%"|"833%"|"7%"|"7%"|"10%"|"90%"|"44"|"44"|"1"|"1"|"503"|"503"|"11"|"11"|"578"|"578"|"13"|"2"|"74%"|"74%"|"38%"|"100%"|"3.91"|"3.91"|"2.80"|"1.00"|"13%"|"13%"|"8%"|"50%"|"9"|"9"|"15"|"1"|"11"|"11"|"3"|"100"
"Type"|"USON"|"USON"|"INS00485242"|"Florida Cancer Affiliates"|"7324 LITTLE RD, NEW PORT RICHEY, FL 34654"|"INS00053284"|"Florida Cancer Affiliates"|"433 SW 10TH ST, OCALA, FL 34471"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 92,923.05"|"$ 0.00"|"30%"|"30%"|"833%"|"-"|"7%"|"7%"|"10%"|"0%"|"44"|"44"|"1"|"0"|"503"|"503"|"11"|"0"|"578"|"578"|"13"|"7"|"74%"|"74%"|"38%"|"0%"|"3.91"|"3.91"|"2.80"|"-"|"13%"|"13%"|"8%"|"0%"|"9"|"9"|"15"|"2"|"11"|"11"|"3"|"0"
"Type"|"USON"|"USON"|"INS00485242"|"Florida Cancer Affiliates"|"7324 LITTLE RD, NEW PORT RICHEY, FL 34654"|"INS00130259"|"Florida Cancer Affiliates North Florida"|"2614 JENKS AVE, PANAMA CITY, FL 32405"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 92,923.05"|"$ 0.00"|"30%"|"30%"|"833%"|"-"|"7%"|"7%"|"10%"|"0%"|"44"|"44"|"1"|"0"|"503"|"503"|"11"|"0"|"578"|"578"|"13"|"2"|"74%"|"74%"|"38%"|"100%"|"3.91"|"3.91"|"2.80"|"3.50"|"13%"|"13%"|"8%"|"0%"|"9"|"9"|"15"|"2"|"11"|"11"|"3"|"0"
"Type"|"USON"|"USON"|"INS00485242"|"Florida Cancer Affiliates"|"7324 LITTLE RD, NEW PORT RICHEY, FL 34654"|"INS00602199"|"Florida Cancer Affiliates North Florida"|"2417 JENKS AVE, PANAMA CITY, FL 32405"|"CML"|"$ 5,375,786.72"|"$ 5,375,786.72"|"$ 92,923.05"|"$ 0.00"|"30%"|"30%"|"833%"|"-"|"7%"|"7%"|"10%"|"0%"|"44"|"44"|"1"|"0"|"503"|"503"|"11"|"0"|"578"|"578"|"13"|"1"|"74%"|"74%"|"38%"|"100%"|"3.91"|"3.91"|"2.80"|"5.00"|"13%"|"13%"|"8%"|"0%"|"9"|"9"|"15"|"2"|"11"|"11"|"3"|"0"
